Ekspor Jasa Profesional Dipandang Perlu Dapat Pajak Nol Persen,"JAKARTA, KOMPAS.com - Wacana penghapusan  pajak pada  ekspor jasa profesional yang saat ini sedang ramai diperbincangkan. Kebijakan ini dipandang berpotensi mengakselerasi pertumbuhan ekonomi di Indonesia.
Dalam waktu dekat, Kementerian Keuangan berencana merevisi Peraturan Menteri Keuangan (PMK) No. 70/2010 jo PMK 30/2011 sebagai landasan hukum perluasan pengenaan pajak nol persen di sektor jasa.
Penerapan tarif  PPN nol persen saat ini masih terbatas hanya di tiga sektor jasa, termasuk jasa perbaikan dan perawatan barang bergerak, serta jasa konstruksi.
Pemerintah dipandang perlu memperluas penerapan PPN nol persen ke beberapa sektor lainnya seperti jasa informasi dan teknologi, jasa penelitian dan pembangunan, penyewaan peralatan transportasi, jasa pengelolaan transportasi, professional, dan jasa perdagangan.
""Khusus terkait dengan jasa profesional, sektor ini diharapkan dapat berkontribusi langsung terhadap serapan tenaga kerja sehingga ekonomi dapat tumbuh,"" jelas Pengamat dari Center of Indonesia Tax Analysis (CITA) Yustinus Prastowo dalam pernyataannya, Kamis (25/10/2018).
Prastowo menuturkan, pada umumnya pengenaan PPN 10 persen oleh penyedia jasa dalam negeri berpotensi menimbulkan pajak ganda atas konsumsi jasa tersebut. Sebab, penerima jasa di luar negeri (LN) juga akan membayar PPN sesuai ketentuan domestik masing-masing.
Hal tersebut diakui pelaku usaha sektor jasa, Zamzam Djaelani, Life Science and Healthcare Lead, Deloitte Indonesia. Menurut dia, penghapusan PPN ekspor jasa dapat memberikan keunggulan kompetitif untuk ekspor sektor jasa.
Badan kebijakan Fiskal (BKF) Kementerian Keuangan menjelaskan saat ini merupakan waktu yang tepat bagi Indonesia untuk menggenjot ekspor jasa profesional.
""Saya sangat setuju bila ekspor pajak tidak lagi dikenakan tarif pajak pertambahan nilai (PPN) 10 persen,"" jelas Kepala BKF Suahasil Nazara beberapa waktu lalu.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Kementan Bangun Humbang Hasundutan Jadi Lumbung Baru Bawang Putih,"KOMPAS.com – Kementerian Pertanian ( Kementan) berupaya membangun Kabupaten Humbang Hasundutan (Humbahas) untuk menjadi lumbung baru bawang putih nasional. Alasanya karena tanah di kabupaten ini subur dan kaya humus.
Direktur Sayuran dan Tanaman Obat Direktorat Jenderal (Ditjen) Hortikultura Prihasto Setyanto mengakui potensi besar lahan pertanian di Humbahas.  Ini karena tanahnya diperkirakan histosol dengan lapisan humus yang tebal dan kaya bahan organik. Ketinggiannya 1.400 meter di atas permukaan laut (mdpl), iklim mendukung, air melimpah.
“Jadi sangat tepat kalau Kementan mendorong pengembangan komoditas pertanian khususnya bawang putih di Humbahas,"" ujar Prihasto dalam keterangan resmi yang Kompas.com terima, 
Menurut Prihasto, pada tahap awal pihaknya mengalokasikan 50 hektar (ha) untuk perluasan tanam bawang putih melalui APBN tahun 2018. Lalu, pada 2019 volumenya ditingkatkan 3 kali lipat menjadi 150 ha dan ini nelum termasuk alokasi untuk bawang merah dan cabai merah besar.
""Dari satu importir yang sudah masuk, komitmen akan menanam 200 ha. Saat ini, sedang dicoba tanam benih GBL asal Taiwan seluas sekitar 2.5 ha. Ke depan kami akan dorong importir lain masuk ke sini,” ucap Prihasto.
Inspektur I Inspektorat Jenderal (Itjen) Kementan Susanto menekankan, pentingnya pengendalian internal dalam setiap pelaksanaan kegiatan Kementan. Pihaknya mengakui sistem pengendalian internal di Humbahas sudah bagus, sehingga sangat membantu meningkatkan akuntabilitas kegiatan APBN sekaligus kepercayaan investor khususnya di sektor pertanian.
""Kalau komitmen daerah bisa dijaga dan ditingkatkan, saya yakin Humbahas benar-benar bisa bangkit menjadi  lumbung pangan baru,” tegas dia.
Kepala Dinas Pertanian Humbang Hasundutan Junter Marbun saat mendampingi kunjungan lapangan menyatakan, pihaknya akan mengawal intensif uji coba penanaman bawang putih di daerahnya. Jika hasil uji coba tanam ini sukses, pemerintah daerah yakin petani di Humbahas akan tertarik menanam bawang putih.
“Kami siap all out mensukseskan program pemerintah membangkitkan bawang putih,” tegas Junter.
Bupati Humbahas Dosmar Banjarnahor pun mengungkapkan kesiapan daerahnya bangkit menjadi lumbung baru pangan nasional saat menerima kunjungan Tim Kementerian Pertanian di Dolok Sanggul, Rabu (24/10/2018).
“Kami punya lahan yang sangat subur seluas 70 ribu ha lebih. Untuk bawang putih saja kami siapkan 5.000 ha. Sistem pengendalian internal di kami sudah terbukti dan teruji. Kami siap memfasilitasi,” ujar Dosmar.
Dia pun senantiasa mengingatkan petani agar pertanaman bawang putih di lokasi demplot dirawat intensif. Hal ini disampaikannya saat melakukan inspeksi lahan uji coba bawang putih bersama Tim Kementerian Pertanian di Desa Huta Gurgur, Dolok Sanggul, Humbang Hasundutan.
Turut serta dalam rombongan, Dinas Pertanian Provinsi Sumatera Utara dan beberapa staf serta beberapa importir bawang putih yang terkena wajib tanam.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Kementan Bangun Humbang Hasundutan Jadi Lumbung Baru Bawang Putih,"KOMPAS.com – Kementerian Pertanian ( Kementan) berupaya membangun Kabupaten Humbang Hasundutan (Humbahas) untuk menjadi lumbung baru bawang putih nasional. Alasanya karena tanah di kabupaten ini subur dan kaya humus.
Direktur Sayuran dan Tanaman Obat Direktorat Jenderal (Ditjen) Hortikultura Prihasto Setyanto mengakui potensi besar lahan pertanian di Humbahas.  Ini karena tanahnya diperkirakan histosol dengan lapisan humus yang tebal dan kaya bahan organik. Ketinggiannya 1.400 meter di atas permukaan laut (mdpl), iklim mendukung, air melimpah.
“Jadi sangat tepat kalau Kementan mendorong pengembangan komoditas pertanian khususnya bawang putih di Humbahas,"" ujar Prihasto dalam keterangan resmi yang Kompas.com terima, 
Menurut Prihasto, pada tahap awal pihaknya mengalokasikan 50 hektar (ha) untuk perluasan tanam bawang putih melalui APBN tahun 2018. Lalu, pada 2019 volumenya ditingkatkan 3 kali lipat menjadi 150 ha dan ini nelum termasuk alokasi untuk bawang merah dan cabai merah besar.
""Dari satu importir yang sudah masuk, komitmen akan menanam 200 ha. Saat ini, sedang dicoba tanam benih GBL asal Taiwan seluas sekitar 2.5 ha. Ke depan kami akan dorong importir lain masuk ke sini,” ucap Prihasto.
Inspektur I Inspektorat Jenderal (Itjen) Kementan Susanto menekankan, pentingnya pengendalian internal dalam setiap pelaksanaan kegiatan Kementan. Pihaknya mengakui sistem pengendalian internal di Humbahas sudah bagus, sehingga sangat membantu meningkatkan akuntabilitas kegiatan APBN sekaligus kepercayaan investor khususnya di sektor pertanian.
""Kalau komitmen daerah bisa dijaga dan ditingkatkan, saya yakin Humbahas benar-benar bisa bangkit menjadi  lumbung pangan baru,” tegas dia.
Kepala Dinas Pertanian Humbang Hasundutan Junter Marbun saat mendampingi kunjungan lapangan menyatakan, pihaknya akan mengawal intensif uji coba penanaman bawang putih di daerahnya. Jika hasil uji coba tanam ini sukses, pemerintah daerah yakin petani di Humbahas akan tertarik menanam bawang putih.
“Kami siap all out mensukseskan program pemerintah membangkitkan bawang putih,” tegas Junter.
Bupati Humbahas Dosmar Banjarnahor pun mengungkapkan kesiapan daerahnya bangkit menjadi lumbung baru pangan nasional saat menerima kunjungan Tim Kementerian Pertanian di Dolok Sanggul, Rabu (24/10/2018).
“Kami punya lahan yang sangat subur seluas 70 ribu ha lebih. Untuk bawang putih saja kami siapkan 5.000 ha. Sistem pengendalian internal di kami sudah terbukti dan teruji. Kami siap memfasilitasi,” ujar Dosmar.
Dia pun senantiasa mengingatkan petani agar pertanaman bawang putih di lokasi demplot dirawat intensif. Hal ini disampaikannya saat melakukan inspeksi lahan uji coba bawang putih bersama Tim Kementerian Pertanian di Desa Huta Gurgur, Dolok Sanggul, Humbang Hasundutan.
Turut serta dalam rombongan, Dinas Pertanian Provinsi Sumatera Utara dan beberapa staf serta beberapa importir bawang putih yang terkena wajib tanam.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
BTN akan Kerek Suku Bunga KPR Sebesar 025 Persen,"JAKARTA, KOMPAS.com - PT Bank Tabungan Negara (BTN) berencana menaikkan  suku bunga Kredit Pemilikan Rumah ( KPR) sebesar 0,25 persen pada akhir tahun ini.
Direktur Utama  BTN Maryono menyatakan, kenaikan bunga tersebut sebagai dampak dari kenaikan suku bunga acuan Bank Indonesia (BI 7 Days Reverse Repo Rate (BI7DRRR) yang sudah mencapai 150 basis point pada September lalu menjadi 5,75 persen. ""Masih ada (penyesuaian bunga KPR) sampai akhir tahun, tapi sedikit sekali, paling hanya 0,25 persen,"" ujar Maryono kepada awak media di kantornya, Kamis (25/10/2018). Sebelumnya sebut Maryono, BTN juga telah menaikkan bunga KPR sebesar 0,25 persen. Namun, tidak semua produk mengalami kenaikan bunga. Sebab, BTN telah meningkatkan bunga beberapa produk sebelumnya.
Baca juga: BI Tahan Suku Bunga, Rupiah Masih Aman? ""Karena kalau melakukan penyesuaian secara keseluruhan ini akan bisa mengakibatkan kemampuan debitur mengalami kesulitan. Kita akan menjaga kemampuan masing-masing nasabah mampu membayar kewajiban-kewajiban sehingga tidak menambah NPL,"" kata dia.
Adapun peningkatan bunga tersebut hanya terjadi pada segmen KPR non subsidi saja. ""0,25 persen itu juga segmen KPR nonsubsidi, yang harganya high end,"" jelas dia.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
BTN akan Kerek Suku Bunga KPR Sebesar 025 Persen,"JAKARTA, KOMPAS.com - PT Bank Tabungan Negara (BTN) berencana menaikkan  suku bunga Kredit Pemilikan Rumah ( KPR) sebesar 0,25 persen pada akhir tahun ini.
Direktur Utama  BTN Maryono menyatakan, kenaikan bunga tersebut sebagai dampak dari kenaikan suku bunga acuan Bank Indonesia (BI 7 Days Reverse Repo Rate (BI7DRRR) yang sudah mencapai 150 basis point pada September lalu menjadi 5,75 persen. ""Masih ada (penyesuaian bunga KPR) sampai akhir tahun, tapi sedikit sekali, paling hanya 0,25 persen,"" ujar Maryono kepada awak media di kantornya, Kamis (25/10/2018). Sebelumnya sebut Maryono, BTN juga telah menaikkan bunga KPR sebesar 0,25 persen. Namun, tidak semua produk mengalami kenaikan bunga. Sebab, BTN telah meningkatkan bunga beberapa produk sebelumnya.
Baca juga: BI Tahan Suku Bunga, Rupiah Masih Aman? ""Karena kalau melakukan penyesuaian secara keseluruhan ini akan bisa mengakibatkan kemampuan debitur mengalami kesulitan. Kita akan menjaga kemampuan masing-masing nasabah mampu membayar kewajiban-kewajiban sehingga tidak menambah NPL,"" kata dia.
Adapun peningkatan bunga tersebut hanya terjadi pada segmen KPR non subsidi saja. ""0,25 persen itu juga segmen KPR nonsubsidi, yang harganya high end,"" jelas dia.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
BTN Hapuskan KPR Korban Gempa Palu,"JAKARTA, KOMPAS.com - PT Bank Tabungan Negara (Persero) Tbk menyatakan akan melakukan penghapusan buku untuk rumah atau agunan yang terkena dampak bencana di Sulawesi Tengah.
Selain itu, untuk debitur yang menjadi korban meninggal dunia atau belum ditemukan juga akan dilakukan proses hapus buku  kredit untuk selanjutnya diusulkan hapus tagih. “Bagi debitur yang meninggal dunia atau belum ditemukan namun masih ada ahli warisnya dapat diproses asuransi jiwanya dengan persyaratan yang meringankan,” ujar Maryono ketika memberikan paparan kinerja kuartal III 2018 kepada awak media di kantornya, Kamis (25/10/2018). Selain itu,  BTN juga memberikan fasilitas  restrukturisasi kredit bagi para debitur yang terdampak gempa maupun tsunami di Sulawesi Tengah.
Adapun jumlah debitur konsumer yang sudah mendapatkan fasilitas restrukturisasi berdasarkan data 23 Oktober 2018 sebanyak 503 debitur. Selain itu berdasarkan laporan tim gabungan Business Continuity Management (BCM) tercatat sebanyak 7.870 debitur kredit konsumer yang sudah terinventarisi terdampak oleh gempa dan tsunami Sulteng. Adapun nilai pokok kredit KPR dari debitur kredit consumer yang terdampak tersebut mencapai Rp 589 miliar.
Hingga saat ini tim BCM masih dalam proses menginventarisi sekitar 931 debitur kredit konsumer di wilayah tersebut. Sementara itu, secara keseluruhan terdapat 10.118 debitur kredit konsumer di Sulteng, dengan nilai pokok kredit keseluruhan senilai Rp 742,05 miliar. “Untuk debitur yang rumahnya rusak, baik rusak ringan maupun berat diberikan sejumlah fasilitas restrukturisasi dengan ketentuan pola restrukturisasi grace period dengan jangka waktu 2 tahun, diskon tunggakan bunga dan denda hingga 100 persen dan pernyataan lancar bagi debitur yang terdampak sampai jangka waktu grace period berakhir, dan BTN juga akan memberikan kemudahan persyaratan restrukturisasi,"" sebut Maryono. Selain meringankan beban debitur maupun para ahli waris debitur, BTN juga turut aktif menyalurkan bantuan bagi para korban yang terkena bencana tersebut.
Bantuan berupa sembako, obat-obatan, selimut dan lain sebagainya dengan nilai Iebih dari Rp 1,5 miliar sudah didistribusikan ke sejumlah wilayah di Palu, Donggala dan lokasi Iain yang terdampak.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
BTN Hapuskan KPR Korban Gempa Palu,"JAKARTA, KOMPAS.com - PT Bank Tabungan Negara (Persero) Tbk menyatakan akan melakukan penghapusan buku untuk rumah atau agunan yang terkena dampak bencana di Sulawesi Tengah.
Selain itu, untuk debitur yang menjadi korban meninggal dunia atau belum ditemukan juga akan dilakukan proses hapus buku  kredit untuk selanjutnya diusulkan hapus tagih. “Bagi debitur yang meninggal dunia atau belum ditemukan namun masih ada ahli warisnya dapat diproses asuransi jiwanya dengan persyaratan yang meringankan,” ujar Maryono ketika memberikan paparan kinerja kuartal III 2018 kepada awak media di kantornya, Kamis (25/10/2018). Selain itu,  BTN juga memberikan fasilitas  restrukturisasi kredit bagi para debitur yang terdampak gempa maupun tsunami di Sulawesi Tengah.
Adapun jumlah debitur konsumer yang sudah mendapatkan fasilitas restrukturisasi berdasarkan data 23 Oktober 2018 sebanyak 503 debitur. Selain itu berdasarkan laporan tim gabungan Business Continuity Management (BCM) tercatat sebanyak 7.870 debitur kredit konsumer yang sudah terinventarisi terdampak oleh gempa dan tsunami Sulteng. Adapun nilai pokok kredit KPR dari debitur kredit consumer yang terdampak tersebut mencapai Rp 589 miliar.
Hingga saat ini tim BCM masih dalam proses menginventarisi sekitar 931 debitur kredit konsumer di wilayah tersebut. Sementara itu, secara keseluruhan terdapat 10.118 debitur kredit konsumer di Sulteng, dengan nilai pokok kredit keseluruhan senilai Rp 742,05 miliar. “Untuk debitur yang rumahnya rusak, baik rusak ringan maupun berat diberikan sejumlah fasilitas restrukturisasi dengan ketentuan pola restrukturisasi grace period dengan jangka waktu 2 tahun, diskon tunggakan bunga dan denda hingga 100 persen dan pernyataan lancar bagi debitur yang terdampak sampai jangka waktu grace period berakhir, dan BTN juga akan memberikan kemudahan persyaratan restrukturisasi,"" sebut Maryono. Selain meringankan beban debitur maupun para ahli waris debitur, BTN juga turut aktif menyalurkan bantuan bagi para korban yang terkena bencana tersebut.
Bantuan berupa sembako, obat-obatan, selimut dan lain sebagainya dengan nilai Iebih dari Rp 1,5 miliar sudah didistribusikan ke sejumlah wilayah di Palu, Donggala dan lokasi Iain yang terdampak.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
OJK Dorong Millenial Tak Hanya Menabung Tapi Juga Investasi,"JAKARTA, KOMPAS.com - Otoritas Jasa Keuangan menargetkan literasi keuangan mencapai 35 persen hingga 2019.
Targetnya tak hanya ke orang dewasa,  OJK juga membidik anak muda, mulai dari usia sekolah untuk menabung dan berinvestasi sebagai  tabungan di masa depan.
Salah satu caranya dengan mengampanyekan Simpanan Pemuda dan Mahasiswa (Simuda) yang menyasar pelajar SMP, SMA, dan mahasiswa untuk menjadi nasabah.  ""Di Simuda diperkenalkan saving dan investment. Jadi tidak hanya menabung, tapi juga memperkenalkan  investasi sejak dini,"" ujar Deputi Komisioner OJK Bidang Edukasi dan Perlindungan Konsumen, Sarjito di Jakarta, Kamis (25/10/2018). Program tersebut sebenarnya sudah lama diterapkan. Namun, inklusinya masih rendah. Oleh karena itu, OJK bekerja sama dengan sejumlah bank akan memperkenalkannya dalam acara FinExpo and Sundown Run 2018 akhir pekan ini.
Acara tersebut sekaligus menjadi puncak perayaan bulan inklusi keuangan. Sarjito mengatakan, sudah menjadi tren di negara manapun, etrmasuk Indonesia, bahwa angka inklusi lebih tinggi ketimbang literasi.  ""Maka masyarakat perlu diberi literasi soal sektor jasa keuangan. OJK mengandalkan pelaku usaha jasa keuangan untuk itu,"" ujar Sarjito. Selain SiMuda, OJK juga punya program Simpanan Pelajar (Simpel) untuk anak usia sekolah dasar agar terbiasa menabung. Ada pula program reksa dana syariahku (Saku) yang bisa menjadi langkah pertama masyarakat, termasuk milenial, untuk mencoba reksa dana syariah dengan persyaratan yang sederhana.
Terakhir, OJK juga ingin memperkenalkan reksa dana mini market. Dengan program ini, masyarakat bisa membeli reksa dana dengan mudah dan memilih minimarket sebagai alternatif pilihan pembayaran. Untuk program Simuda, ada sejumlah bank yang bergabung antara lain BTN, BCA, BRI, BNI, Bank Mandiri, dan bank-bank Himbara.  Direktur Retail BNI Tambok PS Simanjuntak mengatakan, pihaknya menyediakan program Simuda Rumahku dan Simuda Investasiku. BNI juga menawarkan fasilitas investasi dan juga KPR.  ""Kalau di BNI uang setoran awalnya tipis, Rp 50.000 saja. Juga ada asuransi jiwa untuk kecelakaan dan meninggal,"" kata Tambok.  Sementara itu, Direktur Mikro dan Kecil BRI Priyastomo mengatakan, program Simuda tergolong unik karena tak hanya mengajarkan anak muda menabung, tapi juga berinvestasi yang benar. Sehingga, saat sudah bekerja nanti dan memiliki uang sendiri, mereka sudah tahu bagaimana cara berinvestasi.
Sama seperti BNI, Simuda di BRI juga menyediakan program untuk cicilan rumah.  ""Tujuannya bagaimana sejak belajar sudah menabung kecil-kecil utk uang muka KPR. SMA atau kuliah sudah nabung dikit-dikit,"" kata Priyastomo. 

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
OJK Dorong Millenial Tak Hanya Menabung Tapi Juga Investasi,"JAKARTA, KOMPAS.com - Otoritas Jasa Keuangan menargetkan literasi keuangan mencapai 35 persen hingga 2019.
Targetnya tak hanya ke orang dewasa,  OJK juga membidik anak muda, mulai dari usia sekolah untuk menabung dan berinvestasi sebagai  tabungan di masa depan.
Salah satu caranya dengan mengampanyekan Simpanan Pemuda dan Mahasiswa (Simuda) yang menyasar pelajar SMP, SMA, dan mahasiswa untuk menjadi nasabah.  ""Di Simuda diperkenalkan saving dan investment. Jadi tidak hanya menabung, tapi juga memperkenalkan  investasi sejak dini,"" ujar Deputi Komisioner OJK Bidang Edukasi dan Perlindungan Konsumen, Sarjito di Jakarta, Kamis (25/10/2018). Program tersebut sebenarnya sudah lama diterapkan. Namun, inklusinya masih rendah. Oleh karena itu, OJK bekerja sama dengan sejumlah bank akan memperkenalkannya dalam acara FinExpo and Sundown Run 2018 akhir pekan ini.
Acara tersebut sekaligus menjadi puncak perayaan bulan inklusi keuangan. Sarjito mengatakan, sudah menjadi tren di negara manapun, etrmasuk Indonesia, bahwa angka inklusi lebih tinggi ketimbang literasi.  ""Maka masyarakat perlu diberi literasi soal sektor jasa keuangan. OJK mengandalkan pelaku usaha jasa keuangan untuk itu,"" ujar Sarjito. Selain SiMuda, OJK juga punya program Simpanan Pelajar (Simpel) untuk anak usia sekolah dasar agar terbiasa menabung. Ada pula program reksa dana syariahku (Saku) yang bisa menjadi langkah pertama masyarakat, termasuk milenial, untuk mencoba reksa dana syariah dengan persyaratan yang sederhana.
Terakhir, OJK juga ingin memperkenalkan reksa dana mini market. Dengan program ini, masyarakat bisa membeli reksa dana dengan mudah dan memilih minimarket sebagai alternatif pilihan pembayaran. Untuk program Simuda, ada sejumlah bank yang bergabung antara lain BTN, BCA, BRI, BNI, Bank Mandiri, dan bank-bank Himbara.  Direktur Retail BNI Tambok PS Simanjuntak mengatakan, pihaknya menyediakan program Simuda Rumahku dan Simuda Investasiku. BNI juga menawarkan fasilitas investasi dan juga KPR.  ""Kalau di BNI uang setoran awalnya tipis, Rp 50.000 saja. Juga ada asuransi jiwa untuk kecelakaan dan meninggal,"" kata Tambok.  Sementara itu, Direktur Mikro dan Kecil BRI Priyastomo mengatakan, program Simuda tergolong unik karena tak hanya mengajarkan anak muda menabung, tapi juga berinvestasi yang benar. Sehingga, saat sudah bekerja nanti dan memiliki uang sendiri, mereka sudah tahu bagaimana cara berinvestasi.
Sama seperti BNI, Simuda di BRI juga menyediakan program untuk cicilan rumah.  ""Tujuannya bagaimana sejak belajar sudah menabung kecil-kecil utk uang muka KPR. SMA atau kuliah sudah nabung dikit-dikit,"" kata Priyastomo. 

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Hingga Kuartal III 2018 BTN Salurkan Kredit Rp 220 Triliun,"JAKARTA, KOMPAS.com - Pertumbukan  kredit PT Bank Tabungan Negara (BTN) tercatat sebesar 19,28 persen menjadi Rp 220,07 triliun pada kuartal III 2018 ini. Angka tersebut meningkat dari penyaluran kredit  BTN di kuartal III tahun 2017 yang sebesar Rp 184,5 triliun. Direktur Utama BTN Maryono menjelaskan, pertumbuhan kredit tersebut terjadi lantaran kenaikan  Kredit Pemilikan Rumah (KPR) Subsidi yang didorong dari kucuran Fasilitas Likuiditas Pembiayaan Perumahan (FLPP). ""FLPP memberikan angin segar terhadap lau pertumbuhan kredit bagi BTN lebih tinggi dan untuk mengoptimalkan sekaligus mendukung target program sejuta rumah yang menyasar masyarakat berpenghasilan rendah (MBR), kami intensif menggandeng mitra swasta maupun pemerintah agar penyerapan FLPP tepat sasaran,"" ujar Maryono ketika memberikan paparan kinerja kuartal III BTN di kantornya, Kamis (25/10/2018). Pihaknya merinci, KPR subsidi memegang porsi terbesar penyaluran kredit BTN dengan persentase 54,35 persen. Adapun untuk KPR secara keseluruhan tahun ini hanya tumbuh 21,81 persen (yoy) menjadi Rp 163,61 triliun. Angka tersebut lebih tinggi dibandingkan dengan total penyaluran KPR tahun lalu di periode yang sama sebesar Rp 134,31 triliun.
Baca juga: BTN Raup Laba Rp 2,23 Triliun di Kuartal III 2018 Adapun pertumbuhan KPR subsidi sebesar 30,11 triliun menjadi Rp 88,92 triliun, lebih tinggi dari kuartal III tahun lalu yang sebesar Rp 68,34 triliun. ""Sedangkan KPR nonsubsidi tumbuh sebesar 13,22 persen (yoy) menjadi Rp 74,69 triliun dibandingkan dengan periode yang sama tahun lalu sebesar Rp 65,97 triliun,"" lanjut Maryono. Sementara itu, untuk penyaluran kredit kontruksi perumahan tumbuh sebensar 17,41 persen menjadi Rp 28,45 triliun. Angka tersebut lebih tinggi dibandingkan dengan kuartal III tahun lalu yang sebesar Rp 24,23 triliun. Untuk kredit non perumahan, Maryono menjelaskan terjadi pertumbuhan sebesar 13,5 persen (yoy) menjadi Rp 19,67 triliun dibandingkan dengan kuartal III tahun lalu yang mencapai Rp 17,33 triliun. Adapun kontribusi terbesar dari kredit non perumahan berasal dari kredit komersial yang sebesar Rp 15.05 tirliun, sementara kredit konsumer sebesar Rp 4,6 triliun. Rasio kredit bermasalah BTN pun tercatat terjaga 1,75 persen (gross) jika dibandingkan dengan periode yang sama tahun lalu sebesar 2,65 persen. Adapun untul NPL nett sebesar 2,06 persen, lebih rendah dibanding kuartal III 2018 sebesar 3,07 persen.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
Hingga Kuartal III 2018 BTN Salurkan Kredit Rp 220 Triliun,"JAKARTA, KOMPAS.com - Pertumbukan  kredit PT Bank Tabungan Negara (BTN) tercatat sebesar 19,28 persen menjadi Rp 220,07 triliun pada kuartal III 2018 ini. Angka tersebut meningkat dari penyaluran kredit  BTN di kuartal III tahun 2017 yang sebesar Rp 184,5 triliun. Direktur Utama BTN Maryono menjelaskan, pertumbuhan kredit tersebut terjadi lantaran kenaikan  Kredit Pemilikan Rumah (KPR) Subsidi yang didorong dari kucuran Fasilitas Likuiditas Pembiayaan Perumahan (FLPP). ""FLPP memberikan angin segar terhadap lau pertumbuhan kredit bagi BTN lebih tinggi dan untuk mengoptimalkan sekaligus mendukung target program sejuta rumah yang menyasar masyarakat berpenghasilan rendah (MBR), kami intensif menggandeng mitra swasta maupun pemerintah agar penyerapan FLPP tepat sasaran,"" ujar Maryono ketika memberikan paparan kinerja kuartal III BTN di kantornya, Kamis (25/10/2018). Pihaknya merinci, KPR subsidi memegang porsi terbesar penyaluran kredit BTN dengan persentase 54,35 persen. Adapun untuk KPR secara keseluruhan tahun ini hanya tumbuh 21,81 persen (yoy) menjadi Rp 163,61 triliun. Angka tersebut lebih tinggi dibandingkan dengan total penyaluran KPR tahun lalu di periode yang sama sebesar Rp 134,31 triliun.
Baca juga: BTN Raup Laba Rp 2,23 Triliun di Kuartal III 2018 Adapun pertumbuhan KPR subsidi sebesar 30,11 triliun menjadi Rp 88,92 triliun, lebih tinggi dari kuartal III tahun lalu yang sebesar Rp 68,34 triliun. ""Sedangkan KPR nonsubsidi tumbuh sebesar 13,22 persen (yoy) menjadi Rp 74,69 triliun dibandingkan dengan periode yang sama tahun lalu sebesar Rp 65,97 triliun,"" lanjut Maryono. Sementara itu, untuk penyaluran kredit kontruksi perumahan tumbuh sebensar 17,41 persen menjadi Rp 28,45 triliun. Angka tersebut lebih tinggi dibandingkan dengan kuartal III tahun lalu yang sebesar Rp 24,23 triliun. Untuk kredit non perumahan, Maryono menjelaskan terjadi pertumbuhan sebesar 13,5 persen (yoy) menjadi Rp 19,67 triliun dibandingkan dengan kuartal III tahun lalu yang mencapai Rp 17,33 triliun. Adapun kontribusi terbesar dari kredit non perumahan berasal dari kredit komersial yang sebesar Rp 15.05 tirliun, sementara kredit konsumer sebesar Rp 4,6 triliun. Rasio kredit bermasalah BTN pun tercatat terjaga 1,75 persen (gross) jika dibandingkan dengan periode yang sama tahun lalu sebesar 2,65 persen. Adapun untul NPL nett sebesar 2,06 persen, lebih rendah dibanding kuartal III 2018 sebesar 3,07 persen.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",25/10/2018
